color,director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,month,fate, Action, Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,Western,War
Color,Duncan Jones,123,0,648,Callum Rennie,3000,Dominic Cooper,5505,Ruth Negga,0,English,USA,PG-13,160000000,2016,716,7.3,2.35,89000,May,Hit,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,Alan Taylor,126,230,2000,Emilia Clarke,24000,J.K. Simmons,38873,Matt Smith,2,English,USA,PG-13,155000000,2015,10000,6.6,2.35,82000,June,Average,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Michael Apted,113,150,59,Shane Rangi,531,Bruce Spence,764,Laura Brent,4,English,USA,PG,155000000,2010,82,6.3,1.78,11000,August,Average,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
 Black and White,Michael Bay,184,0,691,Jaime King,3000,Jennifer Garner,5401,Mako,0,English,USA,PG-13,140000000,2001,961,6.1,2.35,0,May,Average,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
Color,Michael Bay,144,0,581,Michael O'Neill,662,Zack Ward,2333,Kevin Dunn,0,English,USA,PG-13,150000000,2007,599,7.1,2.35,8000,June,Hit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Oliver Stone,206,0,591,Angelina Jolie Pitt,12000,Anthony Hopkins,24598,Brian Blessed,3,English,Germany,R,155000000,2004,11000,5.5,2.35,0,November,Flop,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
Color,David Yates,138,282,687,Daniel Radcliffe,21000,Robert Pattinson,33433,Fiona Shaw,3,English,UK,PG-13,150000000,2007,11000,7.5,2.35,0,June,Hit,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Color,Mike Newell,157,179,10000,Daniel Radcliffe,21000,Robert Pattinson,53413,Rupert Grint,1,English,UK,PG-13,150000000,2005,11000,7.6,2.35,0,November,Hit,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Color,Peter Berg,102,532,979,Charlize Theron,10000,Will Smith,21584,Eddie Marsan,0,English,USA,PG-13,150000000,2008,9000,6.4,2.35,0,July,Average,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Francis Lawrence,104,508,558,Alice Braga,10000,Will Smith,13076,Willow Smith,0,English,USA,PG-13,150000000,2007,1000,7.2,2.35,11000,December,Hit,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Color,Tim Burton,115,13000,588,Christopher Lee,40000,Johnny Depp,57844,David Kelly,3,English,USA,PG,150000000,2005,16000,6.7,1.85,0,July,Average,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Color,Brad Bird,111,663,954,John Ratzenberger,1000,Janeane Garofalo,4764,Brian Dennehy,0,English,USA,G,150000000,2007,1000,8,2.35,10000,June,Superhit,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Color,Christopher Nolan,128,22000,11000,Liam Neeson,23000,Christian Bale,59558,Morgan Freeman,0,English,USA,PG-13,150000000,2005,14000,8.3,2.35,15000,June,Superhit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Eric Darnell,89,35,436,Jada Pinkett Smith,1000,Bernie Mac,3285,Cedric the Entertainer,0,English,USA,PG,150000000,2008,851,6.7,1.85,0,October,Average,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Shawn Levy,105,189,1000,Rami Malek,49000,Robin Williams,54039,Steve Coogan,2,English,USA,PG,150000000,2009,3000,5.9,2.35,2000,May,Flop,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Color,Gavin Hood,119,151,2000,Ryan Reynolds,20000,Hugh Jackman,40054,Dominic Monaghan,0,English,USA,PG-13,150000000,2009,16000,6.7,2.35,0,April,Average,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Color,Lana Wachowski,129,0,233,Collin Chou,309,Essie Davis,1062,Nona Gaye,0,English,Australia,R,150000000,2003,269,6.7,2.35,0,November,Average,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Chris Buck,102,69,490,Maurice LaMarche,1000,Josh Gad,2582,Livvy Stubenrauch,0,English,USA,PG,150000000,2013,523,7.6,2.24,58000,November,Hit,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
Color,Lana Wachowski,138,0,30,Daniel Bernhardt,234,Steve Bastoni,534,Helmut Bakaitis,0,English,USA,R,150000000,2003,198,7.2,2.35,0,May,Hit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Alan Taylor,112,230,12000,Natalie Portman,26000,Chris Hemsworth,59803,Anthony Hopkins,3,English,USA,PG-13,170000000,2013,20000,7.1,2.35,63000,October,Hit,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,George Miller,120,750,943,Charlize Theron,27000,Tom Hardy,40025,Zoë Kravitz,0,English,Australia,R,150000000,2015,9000,8.1,2.35,191000,May,Superhit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Ron Howard,146,2000,294,Ayelet Zurer,15000,Tom Hanks,16948,Armin Mueller-Stahl,2,English,USA,PG-13,150000000,2009,745,6.7,2.35,0,September,Average,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,Kenneth Branagh,115,0,12000,Natalie Portman,26000,Chris Hemsworth,60059,Anthony Hopkins,1,English,USA,PG-13,150000000,2011,20000,7,2.35,63000,April,Hit,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,Byron Howard,96,59,699,Diedrich Bader,17000,Chloë Grace Moretz,20007,James Lipton,0,English,USA,PG,150000000,2008,759,6.9,1.85,0,November,Average,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Color,Hoyt Yeatman,88,12,182,Piper Mackenzie Harris,730,Kelli Garner,2217,Niecy Nash,0,English,USA,PG,150000000,2009,607,5.1,2.35,0,July,Flop,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Color,Jonathan Liebesman,99,473,502,Edgar Ramírez,14000,Liam Neeson,16184,Lily James,0,English,USA,PG-13,150000000,2012,897,5.8,1.85,19000,March,Flop,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,Tim Burton,113,13000,16000,Chloë Grace Moretz,40000,Johnny Depp,80849,Christopher Lee,7,English,USA,PG-13,100000000,2012,17000,6.2,1.85,82000,May,Average,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Color,Christopher McQuarrie,131,188,641,Jeremy Renner,10000,Tom Cruise,21840,Sean Harris,0,English,China,PG-13,150000000,2015,10000,7.4,2.35,47000,July,Hit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Joe Johnston,119,394,162,Simon Merrells,12000,Anthony Hopkins,13071,Art Malik,0,English,USA,R,150000000,2010,490,5.8,1.85,0,Febraury,Flop,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
Color,David Yates,110,282,103,Alexander Skarsgård,11000,Christoph Waltz,21175,Casper Crump,2,English,USA,PG-13,180000000,2016,10000,6.6,2.35,29000,June,Average,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Steve Hickner,91,58,826,Oprah Winfrey,2000,Matthew Broderick,6576,Rip Torn,0,English,USA,PG,150000000,2007,852,6.2,1.85,0,October,Average,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Jennifer Yuh Nelson,90,90,15,Gary Oldman,11000,Angelina Jolie Pitt,21015,Mike Bell,0,English,USA,PG,150000000,2011,10000,7.3,2.35,20000,May,Hit,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,M. Night Shyamalan,103,0,346,Noah Ringer,1000,Seychelle Gabriel,2857,Aasif Mandvi,0,English,USA,PG,150000000,2010,756,4.2,2.35,18000,June,Flop,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Color,J.J. Abrams,124,14000,979,Tom Cruise,22000,Philip Seymour Hoffman,34817,Eddie Marsan,0,English,USA,PG-13,150000000,2006,10000,6.9,2.35,0,May,Average,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Roland Emmerich,131,776,256,Jake Weber,17000,Channing Tatum,18204,Matt Craven,2,English,USA,PG-13,150000000,2013,551,6.4,2.35,33000,June,Average,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Simon Wells,88,25,433,Dan Fogler,921,Elisabeth Harnois,2652,Tom Everett Scott,0,English,USA,PG,150000000,2011,562,5.4,2.35,0,March,Flop,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Color,David Bowers,85,42,586,Kate Winslet,20000,Hugh Jackman,35161,David Suchet,0,English,UK,PG,149000000,2006,14000,6.7,1.85,0,October,Average,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Joe Wright,111,456,394,Cara Delevingne,20000,Hugh Jackman,21393,Nonso Anozie,4,English,USA,PG,150000000,2015,548,5.8,2.35,24000,September,Flop,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Color,Rob Minkoff,92,50,517,Zach Callison,3000,Ty Burrell,5810,Karan Brar,2,English,USA,PG,145000000,2014,1000,6.9,1.85,11000,Febraury,Average,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Color,Wolfgang Petersen,196,249,844,Orlando Bloom,11000,Brad Pitt,17944,Julian Glover,2,English,USA,R,175000000,2004,5000,7.2,2.35,0,May,Hit,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Eric Darnell,93,35,436,Martin Short,851,Jada Pinkett Smith,2444,Cedric the Entertainer,0,English,USA,PG,145000000,2012,770,6.9,1.85,17000,June,Average,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 Black and White,Lee Tamahori,133,93,746,Colin Salmon,769,Toby Stephens,2538,Rick Yune,0,English,UK,PG-13,142000000,2002,766,6.1,2.35,0,November,Average,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Paul Feig,116,176,322,Kate McKinnon,783,Ed Begley Jr.,2097,Zach Woods,4,English,USA,PG-13,144000000,2016,370,5.5,2.35,62000,July,Flop,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Color,Michael Bay,153,0,537,Steve Buscemi,13000,Bruce Willis,26029,Will Patton,0,English,USA,PG-13,140000000,1998,12000,6.6,2.35,11000,July,Average,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Barry Sonnenfeld,88,188,826,Rosario Dawson,10000,Will Smith,14823,Rip Torn,2,English,USA,PG-13,140000000,2002,3000,6.1,1.85,2000,July,Average,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
Color,Robert Zemeckis,115,0,964,Anthony Hopkins,18000,Robin Wright,31523,Sebastian Roché,1,English,USA,PG-13,150000000,2007,12000,6.3,2.35,3000,November,Average,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,Alessandro Carloni,95,5,967,Angelina Jolie Pitt,24000,J.K. Simmons,36095,Wayne Knight,0,English,USA,PG,145000000,2016,11000,7.2,2.35,24000,January,Hit,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Brad Bird,133,663,690,Jeremy Renner,10000,Tom Cruise,21768,Michael Nyqvist,3,English,USA,PG-13,145000000,2011,10000,7.4,2.35,35000,December,Hit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Peter Ramsey,97,52,161,Kamil McFadden,20000,Hugh Jackman,20645,Khamani Griffin,0,English,USA,PG,145000000,2012,315,7.3,1.85,25000,November,Hit,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Color,Dean Parisot,90,23,233,Richard Burgi,957,John Michael Higgins,1997,David Herman,1,English,USA,PG-13,100000000,2005,550,6.1,2.35,2000,December,Average,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Edward Zwick,154,380,445,Tony Goldwyn,10000,Tom Cruise,11945,Chad Lindberg,1,English,USA,R,140000000,2003,956,7.7,2.35,0,December,Hit,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Color,Ridley Scott,150,0,748,María Valverde,23000,Christian Bale,26490,Ben Mendelsohn,0,English,UK,PG-13,140000000,2014,893,6.1,2.35,51000,December,Average,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,J.J. Abrams,127,14000,981,Leonard Nimoy,26000,Chris Hemsworth,39284,Bruce Greenwood,0,English,USA,PG-13,150000000,2009,12000,8,2.35,19000,May,Superhit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Sam Raimi,121,0,4000,James Franco,24000,J.K. Simmons,40484,Kirsten Dunst,0,English,USA,PG-13,139000000,2002,11000,7.3,1.85,5000,May,Hit,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Color,Dean DeBlois,102,255,953,Djimon Hounsou,18000,Gerard Butler,23378,America Ferrera,5,English,USA,PG,145000000,2014,3000,7.9,2.35,46000,June,Hit,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Color,Alex Proyas,126,295,284,Elodie Yung,18000,Gerard Butler,19769,Bryan Brown,4,English,USA,PG-13,140000000,2016,934,5.5,2.35,24000,Febraury,Flop,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,Rob Cohen,121,357,653,Joe Morton,820,Sam Shepard,2705,Richard Roxburgh,0,English,USA,PG-13,135000000,2005,780,5,2.35,0,July,Flop,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Zack Snyder,215,0,413,Billy Crudup,986,Matt Frewer,2530,Stephen McHattie,1,English,USA,R,130000000,2009,745,7.7,2.35,18000,March,Hit,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Color,Richard Donner,127,503,91,Rene Russo,5000,Jet Li,6171,Darlene Love,2,English,USA,R,140000000,1998,808,6.6,2.35,0,July,Average,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Ang Lee,138,0,258,Regi Davis,820,Kevin Rankin,1814,Celia Weston,0,English,USA,PG-13,137000000,2003,300,5.7,1.85,0,June,Flop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Jon M. Chu,122,209,934,Dwayne Johnson,17000,Channing Tatum,31958,Elodie Yung,6,English,USA,PG-13,130000000,2013,12000,5.8,2.35,42000,March,Flop,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Breck Eisner,124,42,848,Rainn Wilson,11000,Matthew McConaughey,13073,Delroy Lindo,3,English,UK,PG-13,130000000,2005,973,6,2.35,0,September,Average,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Hironobu Sakaguchi,106,6,422,Ming-Na Wen,12000,Steve Buscemi,15015,Jean Simmons,1,English,USA,PG-13,137000000,2001,2000,6.4,1.85,0,July,Average,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Color,Joe Johnston,124,394,2000,Dominic Cooper,11000,Chris Evans,19761,Hayley Atwell,0,English,USA,PG-13,140000000,2011,3000,6.9,2.35,46000,July,Average,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Michael Apted,128,150,244,Maria Grazia Cucinotta,766,Colin Salmon,2037,Desmond Llewelyn,2,English,UK,PG-13,135000000,1999,536,6.4,2.35,2000,November,Average,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Peter Weir,138,608,168,Lee Ingleby,613,James D'Arcy,1205,David Threlfall,1,English,USA,PG-13,150000000,2003,172,7.4,2.35,0,November,Hit,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Color,Bill Condon,115,386,12000,Kristen Stewart,21000,Robert Pattinson,59177,Taylor Lautner,3,English,USA,PG-13,120000000,2012,17000,5.5,2.35,65000,November,Flop,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Color,George Miller,100,750,988,Brad Pitt,49000,Robin Williams,62644,Common,0,English,Australia,PG,135000000,2011,11000,5.9,2.35,0,November,Flop,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Color,Louis Leterrier,135,255,882,Peter Mensah,3000,Ty Burrell,5811,William Hurt,0,English,USA,PG-13,150000000,2008,1000,6.8,2.35,0,June,Average,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,,60,,184,Philip Michael Thomas,982,Don Johnson,1687,John Diehl,2,English,USA,TV-14,1500000,,321,7.5,1.33,0,July,Hit,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Color,Steven Spielberg,117,14000,358,Penelope Wilton,535,Mark Rylance,1950,Rafe Spall,0,English,UK,PG,140000000,2016,400,6.8,2.35,27000,June,Average,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Color,Alejandro G. Iñárritu,156,0,733,Tom Hardy,29000,Leonardo DiCaprio,57108,Lukas Haas,0,English,USA,R,135000000,2015,27000,8.1,2.35,190000,December,Superhit,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
Color,David Soren,96,13,463,Snoop Dogg,16000,Ryan Reynolds,17416,Ben Schwartz,0,English,USA,PG,135000000,2013,881,6.5,2.35,13000,July,Average,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Color,Gore Verbinski,107,563,939,Ray Winstone,40000,Johnny Depp,43291,Stephen Root,0,English,USA,PG,135000000,2011,1000,7.2,2.35,26000,March,Hit,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Color,Eric Darnell,92,35,179,Annet Mahendru,19000,Benedict Cumberbatch,19963,Andy Richter,0,English,USA,PG,132000000,2014,411,6.7,1.85,11000,November,Average,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Paul Greengrass,115,521,883,Edgar Ramírez,13000,Matt Damon,17369,Albert Finney,0,English,USA,PG-13,110000000,2007,897,8.1,2.35,0,August,Superhit,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,Mark Osborne,92,54,562,Wayne Knight,11000,Angelina Jolie Pitt,12754,Dan Fogler,0,English,USA,PG,130000000,2008,967,7.6,2.35,6000,June,Hit,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Peyton Reed,117,235,680,Hayley Atwell,2000,Judy Greer,5730,T.I.,6,English,USA,PG-13,130000000,2015,2000,7.4,1.85,61000,July,Hit,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Francis Lawrence,146,508,523,Josh Hutcherson,34000,Jennifer Lawrence,49355,Sandra Ellis Lafferty,1,English,USA,PG-13,130000000,2013,14000,7.6,2.35,82000,November,Hit,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Bill Condon,115,386,12000,Kristen Stewart,21000,Robert Pattinson,59177,Taylor Lautner,3,English,USA,PG-13,120000000,2012,17000,5.5,2.35,65000,November,Flop,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Color,Tim Johnson,94,12,183,Matt Jones,17000,Jim Parsons,17883,April Winchell,0,English,USA,PG,135000000,2015,523,6.7,1.85,26000,March,Average,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Color,Steven Spielberg,116,14000,807,Lisa Ann Walter,10000,Tom Cruise,12758,Rick Gonzalez,0,English,USA,PG-13,132000000,2005,1000,6.5,1.85,0,June,Average,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Michael Bay,147,0,877,Henry Rollins,10000,Will Smith,12954,Jordi Mollà,1,English,USA,R,130000000,2003,898,6.6,2.35,0,July,Average,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Chris Miller,90,50,397,Constance Marie,4000,Salma Hayek,5046,Amy Sedaris,0,English,USA,PG,130000000,2011,442,6.7,2.35,16000,October,Average,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Color,Phillip Noyce,101,176,282,Andre Braugher,11000,Angelina Jolie Pitt,12406,August Diehl,1,English,USA,PG-13,110000000,2010,702,6.4,2.35,23000,July,Average,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,Darren Aronofsky,138,0,8000,Emma Watson,12000,Anthony Hopkins,32355,Logan Lerman,2,English,USA,PG-13,125000000,2014,9000,5.8,1.85,71000,March,Flop,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Steven Spielberg,107,14000,845,Mackenzie Crook,2000,Toby Jones,4631,Tony Curran,1,English,USA,PG,135000000,2011,871,7.4,2.35,44000,October,Hit,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Color,Alfonso Cuarón,142,0,10000,Gary Oldman,11000,Daniel Radcliffe,33284,Rupert Grint,3,English,UK,PG,130000000,2004,10000,7.8,2.35,11000,May,Hit,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Color,Baz Luhrmann,165,1000,165,Bryan Brown,309,Essie Davis,921,Eddie Baroo,0,English,Australia,PG-13,130000000,2008,284,6.6,2.35,0,November,Average,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
Color,M. Night Shyamalan,100,0,894,Zoë Kravitz,10000,Will Smith,14168,Glenn Morshower,0,English,USA,PG-13,130000000,2013,943,4.9,2.35,37000,May,Flop,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Eric Leighton,82,0,388,D.B. Sweeney,1000,Alfre Woodard,2945,Della Reese,1,English,USA,PG,127500000,2000,558,6.5,1.85,0,May,Average,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Color,Matt Birch,,0,159,Dave Legeno,10000,Rupert Grint,11036,Ralph Ineson,1,English,UK,,,2011,570,7.5,,40,July,Hit,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,Shawn Levy,98,189,1000,Rami Malek,49000,Robin Williams,53587,Steve Coogan,7,English,USA,PG,127000000,2014,3000,6.2,1.85,11000,December,Average,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Color,Tom McGrath,95,96,8000,Brad Pitt,24000,J.K. Simmons,46120,Will Ferrell,3,English,USA,PG,130000000,2010,11000,7.3,2.35,13000,October,Hit,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Color,Chris Columbus,159,0,645,Fiona Shaw,11000,Daniel Radcliffe,13191,Verne Troyer,4,English,UK,PG,125000000,2001,687,7.5,2.35,16000,November,Hit,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Color,Robert Schwentke,96,124,1000,Jeff Bridges,16000,Ryan Reynolds,31549,Stephanie Szostak,2,English,USA,PG-13,130000000,2013,12000,5.6,2.35,20000,July,Flop,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,Hideaki Anno,120,28,12,Shin'ya Tsukamoto,544,Mark Chinnery,699,Atsuko Maeda,0,Japanese,Japan,,,2016,106,8.2,2.35,0,July,Superhit,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Color,Gore Verbinski,143,563,1000,Orlando Bloom,40000,Johnny Depp,48184,Jack Davenport,3,English,USA,PG-13,140000000,2003,5000,8.1,2.35,10000,July,Superhit,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,Matt Birch,,0,1000,Toby Jones,10000,Rupert Grint,14719,Alfred Enoch,1,English,UK,,,2010,2000,6.4,,25,July,Average,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,Francis Lawrence,123,508,14000,Philip Seymour Hoffman,34000,Jennifer Lawrence,81385,Josh Hutcherson,1,English,USA,PG-13,125000000,2014,22000,6.7,2.35,52000,November,Average,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Ron Howard,174,2000,362,Seth Gabel,15000,Tom Hanks,16008,Jürgen Prochnow,2,English,USA,PG-13,125000000,2006,574,6.6,2.35,0,May,Average,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,Carlos Saldanha,101,107,56,Rachel Crow,688,Miguel Ferrer,1031,Jeffrey Garcia,0,English,USA,G,103000000,2014,237,6.4,2.35,0,March,Average,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Color,Bryan Singer,134,0,346,Bruce Davison,20000,Hugh Jackman,20952,Aaron Stanford,4,English,Canada,PG-13,110000000,2003,505,7.5,2.35,0,April,Hit,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Color,Justin Lin,132,681,12000,Vin Diesel,23000,Paul Walker,55345,Dwayne Johnson,3,English,USA,PG-13,125000000,2011,14000,7.3,2.35,54000,April,Hit,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Guy Ritchie,129,0,154,Eddie Marsan,21000,Robert Downey Jr.,22403,Paul Anderson,2,English,USA,PG-13,125000000,2011,979,7.5,2.35,39000,November,Hit,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,Louis Leterrier,106,255,850,Jason Flemyng,14000,Liam Neeson,18003,Alexa Davalos,0,English,USA,PG-13,125000000,2010,1000,5.8,2.35,15000,April,Flop,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,Paul Verhoeven,113,719,217,Rachel Ticotin,605,Ronny Cox,1441,Marshall Bell,0,English,USA,R,65000000,1990,308,7.5,1.85,0,June,Hit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,John McTiernan,102,323,241,Vladimir Kulich,845,Tony Curran,1815,Clive Russell,1,English,USA,R,85000000,1999,372,6.6,2.35,0,August,Average,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Color,Tony Gilroy,135,209,602,Scott Glenn,10000,Jeremy Renner,12175,Stacy Keach,0,English,USA,PG-13,125000000,2012,826,6.7,2.35,31000,August,Average,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
